"nN_GRM";"fileID";"lang4";"lang5"
"en_dat_is";"fn000245";"NAT_Dut";"NAT_Nl"
"en_dat_is";"EN_NL_284";"Eng_Dut";"Eng_Dut"
"en_dat_is";"fn000153";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_072";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fv600580";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000244";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000156";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_057";"Fra_Dut";"Fra_Dut"
"en_dat_is";"NL_061";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000151";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600014";"NAT_Dut";"NAT_Vl"
"en_dat_is";"NL_077";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000195";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000230";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_024";"Fra_Dut";"Fra_Dut"
"en_dat_is";"NL_or_240";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fn000153";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000229";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_036";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fn000192";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000172";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_104";"Fra_Dut";"Fra_Dut"
"en_dat_is";"NL_053";"Fra_Dut";"Fra_Dut"
"en_dat_is";"NL_or_232";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fv600644";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000230";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000194";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600588";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000176";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000152";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600582";"NAT_Dut";"NAT_Vl"
"en_dat_is";"NL_011";"Fra_Dut";"Fra_Dut"
"en_dat_is";"fv600588";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000143";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000214";"NAT_Dut";"NAT_Nl"
"en_dat_is";"NL_or_233";"MEP_Dut";"MEP_Dut"
"en_dat_is";"fn000154";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000222";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600659";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv600597";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000151";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600637";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000161";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000218";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000173";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600708";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000219";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fn000215";"NAT_Dut";"NAT_Nl"
"en_dat_is";"fv600014";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fv601204";"NAT_Dut";"NAT_Vl"
"en_dat_is";"fn000215";"NAT_Dut";"NAT_Nl"
"en_het_is";"fv600014";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv601213";"NAT_Dut";"NAT_Vl"
"en_het_is";"FR_NL_246";"Fra_Dut";"Fra_Dut"
"en_het_is";"fn000197";"NAT_Dut";"NAT_Nl"
"en_het_is";"FR_NL_254";"Fra_Dut";"Fra_Dut"
"en_het_is";"NL_058";"Fra_Dut";"Fra_Dut"
"en_het_is";"EN_NL_293";"Eng_Dut";"Eng_Dut"
"en_het_is";"fv600019";"NAT_Dut";"NAT_Vl"
"en_het_is";"NL_EN_229";"MEP_Dut";"MEP_Dut"
"en_het_is";"NL_or_233";"MEP_Dut";"MEP_Dut"
"en_het_is";"fn000222";"NAT_Dut";"NAT_Nl"
"en_het_is";"NL_or_233";"MEP_Dut";"MEP_Dut"
"en_het_is";"FR_NL_254";"Fra_Dut";"Fra_Dut"
"en_het_is";"NL_or_233";"MEP_Dut";"MEP_Dut"
"en_het_is";"fv600633";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600017";"NAT_Dut";"NAT_Vl"
"en_het_is";"FR_NL_256";"Fra_Dut";"Fra_Dut"
"en_het_is";"fv600630";"NAT_Dut";"NAT_Vl"
"en_het_is";"NL_or_227";"MEP_Dut";"MEP_Dut"
"en_het_is";"NL_FR_204";"MEP_Dut";"MEP_Dut"
"en_het_is";"fv600688";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600019";"NAT_Dut";"NAT_Vl"
"en_het_is";"NL_or_233";"MEP_Dut";"MEP_Dut"
"en_het_is";"FR_NL_258";"Fra_Dut";"Fra_Dut"
"en_het_is";"fn000161";"NAT_Dut";"NAT_Nl"
"en_het_is";"EN_NL_289";"Eng_Dut";"Eng_Dut"
"en_het_is";"fv600644";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600679";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600710";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600707";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600578";"NAT_Dut";"NAT_Vl"
"en_het_is";"EN_NL_295";"Eng_Dut";"Eng_Dut"
"en_het_is";"NL_or_240";"MEP_Dut";"MEP_Dut"
"en_het_is";"NL_016";"Fra_Dut";"Fra_Dut"
"en_het_is";"NL_030";"Fra_Dut";"Fra_Dut"
"en_het_is";"NL_102";"Fra_Dut";"Fra_Dut"
"en_het_is";"fv601208";"NAT_Dut";"NAT_Vl"
"en_het_is";"fn000172";"NAT_Dut";"NAT_Nl"
"en_het_is";"fv600598";"NAT_Dut";"NAT_Vl"
"en_het_is";"NL_EN_241";"MEP_Dut";"MEP_Dut"
"en_het_is";"EN_NL_282";"Eng_Dut";"Eng_Dut"
"en_het_is";"fv600711";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600011";"NAT_Dut";"NAT_Vl"
"en_het_is";"NL_103";"Fra_Dut";"Fra_Dut"
"en_het_is";"fv600630";"NAT_Dut";"NAT_Vl"
"en_het_is";"fn000149";"NAT_Dut";"NAT_Nl"
"en_het_is";"NL_020";"Fra_Dut";"Fra_Dut"
"en_het_is";"fn000195";"NAT_Dut";"NAT_Nl"
"en_het_is";"fn000168";"NAT_Dut";"NAT_Nl"
"en_het_is";"fn000165";"NAT_Dut";"NAT_Nl"
"en_het_is";"fn000195";"NAT_Dut";"NAT_Nl"
"en_het_is";"fn000151";"NAT_Dut";"NAT_Nl"
"en_het_is";"fn000220";"NAT_Dut";"NAT_Nl"
"en_het_is";"fn000177";"NAT_Dut";"NAT_Nl"
"en_het_is";"fv601205";"NAT_Dut";"NAT_Vl"
"en_het_is";"fn000235";"NAT_Dut";"NAT_Nl"
"en_het_is";"fn000144";"NAT_Dut";"NAT_Nl"
"en_het_is";"fv600681";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600708";"NAT_Dut";"NAT_Vl"
"en_het_is";"FR_NL_270";"Fra_Dut";"Fra_Dut"
"en_het_is";"fv600713";"NAT_Dut";"NAT_Vl"
"en_het_is";"EN_NL_295";"Eng_Dut";"Eng_Dut"
"en_het_is";"fv600583";"NAT_Dut";"NAT_Vl"
"en_het_is";"fv600015";"NAT_Dut";"NAT_Vl"
"en_het_is";"fn000153";"NAT_Dut";"NAT_Nl"
"en_het_is";"fn000172";"NAT_Dut";"NAT_Nl"
"en_het_is";"NL_FR_202";"MEP_Dut";"MEP_Dut"
"en_het_is";"NL_052";"Fra_Dut";"Fra_Dut"
"en_het_is";"fv600003";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"FR_NL_260";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fv600644";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600009";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600013";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000153";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600592";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_or_227";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"FR_NL_260";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fn000150";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600020";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_or_227";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fv600706";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000155";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600689";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_EN_234";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fv600689";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000170";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600703";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000230";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"NL_or_227";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fv600575";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000165";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000147";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"NL_EN_234";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fn000220";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv601203";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv601210";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000155";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"NL_EN_234";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fn000193";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"EN_NL_273";"Eng_Dut";"Eng_Dut"
"en_ik_denk";"fv600692";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600014";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000194";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000212";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600003";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_FR_205";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fn000211";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600674";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600633";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600014";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000152";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv601206";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000172";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"NL_or_230";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fv600702";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"FR_NL_263";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"FR_NL_259";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"NL_FR_205";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fv600009";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000197";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000193";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"NL_009";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fn000221";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000204";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000221";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"FR_NL_256";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fv600702";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600708";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000235";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000171";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000229";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600012";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000222";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000204";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000151";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000177";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv601207";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000221";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000194";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"NL_105";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"FR_NL_269";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"FR_NL_263";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fv600020";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000230";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"NL_083";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fv600630";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_or_215";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fn000212";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"FR_NL_264";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fv601206";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600020";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600644";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_EN_236";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fn000216";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"NL_064";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fn000167";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600714";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600595";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600003";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_EN_224";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fn000165";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000146";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600687";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600692";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600676";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fn000193";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600636";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_or_230";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"NL_or_215";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"NL_EN_223";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"NL_088";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fn000141";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000216";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"FR_NL_262";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"NL_or_215";"MEP_Dut";"MEP_Dut"
"en_ik_denk";"fv600708";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"fv600701";"NAT_Dut";"NAT_Vl"
"en_ik_denk";"NL_013";"Fra_Dut";"Fra_Dut"
"en_ik_denk";"fn000193";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fn000164";"NAT_Dut";"NAT_Nl"
"en_ik_denk";"fv600578";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"NL_EN_224";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"NL_FR_205";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"FR_NL_260";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"NL_088";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"fn000211";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000171";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600020";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000167";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"NL_FR_205";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"NL_013";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"fn000155";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000222";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000141";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600009";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600702";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"NL_EN_234";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"NL_or_215";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fn000155";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"FR_NL_259";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"fv601206";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000221";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000147";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"FR_NL_260";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"fn000197";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600708";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600692";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600636";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000194";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"NL_or_227";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"NL_or_227";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fv600633";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000212";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000177";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"NL_EN_236";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fn000216";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600020";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"NL_009";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"fv600575";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"FR_NL_262";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"NL_or_230";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fv600644";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"NL_or_215";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fn000204";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000151";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"FR_NL_264";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"NL_064";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"fv600708";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600013";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600703";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv601210";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000172";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600689";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000220";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600595";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600692";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600701";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"FR_NL_269";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"NL_EN_223";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"NL_EN_234";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fv600578";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600003";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000204";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600714";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000170";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600014";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000221";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"FR_NL_263";"Fra_Dut";"Fra_Dut"
"en_ik_denk_dat";"fv600009";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fv600674";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000150";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000193";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600687";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000212";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000193";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000193";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"NL_or_215";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fn000235";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000230";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000229";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fn000221";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600676";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000165";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"NL_or_227";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fv600012";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"NL_or_230";"MEP_Dut";"MEP_Dut"
"en_ik_denk_dat";"fn000230";"NAT_Dut";"NAT_Nl"
"en_ik_denk_dat";"fv600592";"NAT_Dut";"NAT_Vl"
"en_ik_denk_dat";"fn000152";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600592";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600005";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600632";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600005";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000246";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"NL_030";"Fra_Dut";"Fra_Dut"
"en_ik_heb";"fn000171";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000191";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600019";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000197";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"NL_030";"Fra_Dut";"Fra_Dut"
"en_ik_heb";"fn000152";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000216";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600668";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600651";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600573";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000170";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600010";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000172";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"NL_066";"Fra_Dut";"Fra_Dut"
"en_ik_heb";"fv600687";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000166";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000154";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000232";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000172";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600580";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600017";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600598";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000211";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"FR_NL_264";"Fra_Dut";"Fra_Dut"
"en_ik_heb";"fv600639";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600714";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"NL_FR_206";"MEP_Dut";"MEP_Dut"
"en_ik_heb";"fn000172";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000216";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000161";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000168";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600680";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600652";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600638";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000193";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600592";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000162";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000233";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000216";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000220";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000154";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000216";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600633";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000146";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600002";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000245";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"NL_EN_218";"MEP_Dut";"MEP_Dut"
"en_ik_heb";"fv600658";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000151";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000165";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600638";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000236";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000235";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000243";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000161";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600650";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"NL_015";"Fra_Dut";"Fra_Dut"
"en_ik_heb";"fn000160";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000162";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000161";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600006";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000145";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000150";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fv600581";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000153";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"fn000142";"NAT_Dut";"NAT_Nl"
"en_ik_heb";"FR_NL_259";"Fra_Dut";"Fra_Dut"
"en_ik_heb";"fv600691";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600688";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fv600712";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"EN_NL_289";"Eng_Dut";"Eng_Dut"
"en_ik_heb";"fv600656";"NAT_Dut";"NAT_Vl"
"en_ik_heb";"fn000177";"NAT_Dut";"NAT_Nl"
"en_ik_wil";"fv600011";"NAT_Dut";"NAT_Vl"
"en_ik_wil";"NL_103";"Fra_Dut";"Fra_Dut"
"en_ik_wil";"NL_EN_224";"MEP_Dut";"MEP_Dut"
